id,id-prov,date,title,language,author,city,materials,dimensions,domain,description,notes,condition,observations,provenance,links,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.2,110,2002,PHOTOGRAPHIC ATLAS OF THE MOON,Anglais,CHONG S.M. / LIM Albert / ANG P.S.,Cambridge university press,"reliure (bradel) mécanique en papier, titrage en long au dos, gardes et contregardes en papier pâte mécanique, corps d'ouvrage en papier glacé, jaquette en papier glacé ","31,7 x 25,2 x 1,8",Livre,"Nombreuses illustrations en n&b. [X], 146 p.",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.3,134,2002,ATLAS OF THE LUNAR TERMINATOR,Anglais,WESTFALL John E.,Cambridge university press,"reliure (bradel) mécanique en toile enduite, titrage en long au dos, gardes et contregardes en papier pâte mécanique, corps d'ouvrage en papier glacé, jaquette en papier glacé","28,3 x 22,6 x 2,5",Livre,"Nombreuses illustrations dans le texte en n&b, [VII], 292 p.",,A,,,Cf n°149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.4,150,2002,"APOLLO, THE EPIC JOURNEY TO THE MOON",Anglais,REYNOLDS David West,"New-York, San Diego, Londres, Harcourt Inc.","reliure mécanique à dos carré en toile enduite, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier glacé, jaquette en papier glacé ","25,2 x 26,3 x 2,7",Livre,Ouvrage illustré en couleurs. 272 p. ,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003.1,119,2003,"THE MODERN MOON, A PERSONNAL VIEW",Anglais,WOOD Charles A.,"Cambridge, Sky publishing","reliure (bradel) mécanique en toile enduite, titrage en long au dos, gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier glacé, jaquette en papier glacé","30,3 x 22,6 x 1,8",Livre,"Nombreuses illustrations dans le texte en n&b, [XX], 209 p.",,A,,,Cf n°129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003.2,128,2003,BEYOND VISIONS OF THE INTERPLANETARY PROBES,Anglais,BENSON Michael,"New-York, Abrams","reliure mécanique à dos collé, couverture souple en carte plastifiée, corps d'ouvrage en papier glacé","26,2 x 26,5 x 2,6",Livre,"Texte et images imprimés en blanc et en couleur sur fond noir. 319 p., dont une se dépliant sur les deux côtés",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003.3,157,2003,"A PORTFOLIO OF LUNAR DRAWINGS, PRACTICAL ASTRONOMY HANDBOOKS 1",Anglais,HILL Harold,"New-York, Cambridge University press","reliure mécanique à dos collé, couverture souple en carte plastifiée, corps d'ouvrage en papier pâte mécanique","28 x 21 x 1,5",Livre,"Ouvrage illustré en n&b, 240 p.",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.1,100,2004,"APOLLO 12, THE NASA MISSION REPORT Vol.II",Anglais,GODWIN Robert,"Burlington, Apogee books","reliure mécanique à dos collé, couverture souple en carte, corps d'ouvrage en papier pâte mécanique","25,5 x 17,5 x 1,3",Livre,192 p. avec de nombreux schémas et illustrations en n&b. CD  en fin d'ouvrage dans une pochette collée sur l'intérieur de la couverture, ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.2,118,2004,ATLAS OF THE MOON,Anglais,"RÜKL Antonin, édité par Gary SERONIK","Cambridge, Sky publishing","reliure (bradel) mécanique en toile enduite, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier glacé, jaquette en papier glacé","30,4 x 22,6 x 2,4",Livre,"224 p., nombreuses illustrations en n&b et en 3 couleurs",,A,,,Cf n°117/131/132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.3,136,2004,THE CLEMENTINE ATLAS OF THE MOON,Anglais,BUSSEY Ben / SPUDIS Paul,Cambridge university press,"reliure (bradel) mécanique en toile enduite, titrage en long au dos, gardes et contregardes en papier pâte mécanique coloré, corps d'ouvrage en papier glacé, jaquette en papier glacé","28,2 x 24,5 x 2,7",Livre,"Nombreuses illustrations dans le texte en n&b, 4 planches en couleur, [LII], 316 p.",,A,,,Cf n°137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.4,146,2004,LE GRAND ATLAS DE LA LUNE,Français,LEGAULT Thierry / BRUNIER Serge,"Paris, Larousse éditions","reliure à spirales métalliques peintes (dos carré) carton / papier glacé, feuillets en papier glacé, feuillet en polyester","36,6 x 29 x 3,2",Livre,Ouvrage composé de pages imprimées en couleurs et d'intercalaires en polyester imprimés en blanc. 127 p., ,A,,,Cf n° 147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.5,165,2004,MOON OBSERVER'S GUIDE,Anglais,GREGO Peter,"New-York, Firefly books","reliure mécanique à dos collé, couverture souple en carte plastifiée, corps d'ouvrage en papier glacé","19,8 x 12,5 x 1,2",Livre,Ouvrage illustré en n&b et en couleur. 192 p.,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005.1,103,2005,"DESTINATION MOON, THE APOLLO MISSION IN THE ASTRONAUTS' OWN WORDS",Anglais,PYLE Rod,"New-York, Harper Collins books","reliure  mécanique à dos carré en papier imprimé (finition mate), gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier glacé, jaquette en papier","21,8 x 22 x 1,9",Livre,192 p. imprimées en couleur,,A,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005.2,124,2005,LUNAR ORBITER PHOTOGRAPHIC ATLAS OF THE NEAR SIDE OF THE MOON,Anglais,BYRNE Charles J.,"Londres, Springer","reliure (bradel) mécanique en papier glacé, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique, corps d'ouvrage en papier glacé","28,7 x 22,6 x 3,2",Livre,"Nombreuses illustrations en n&b. [X], 239 p., un CD-ROM en fin d'ouvrage dans une pochette collée sur le contreplat",,A,,,Cf n°126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005.3,126,2005,LUNAR ORBITER PHOTOGRAPHIC ATLAS OF THE NEAR SIDE OF THE MOON,Anglais,BYRNE Charles J.,"Londres, Springer","reliure mécanique à dos collé, couverture souple en carte plastifiée, corps d'ouvrage en papier pâte mécanique","27,9 x 21,6 x 2",Livre,"Nombreuses illustrations en n&b. [X], 239 p.",,A,,,Cf n°124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005.4,130,2005,THE HATFIELD SCT LUNAR ATLAS,Anglais,COOK Jeremy,"Londres, Springer","reliure (bradel) mécanique en papier glacé, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier glacé ","28,5 x 22,3 x 1,5",Livre,Ouvrage composé d'une introduction de 4 p. suivie de 216 illustrations en n&b,,A,,American book brokers association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005.5,161,2005,THE MOON AND HOW TO OBSERVE IT ,Anglais,GREGO Peter,"Londres, Springer","reliure mécanique à dos collé, couverture souple en carte plastifiée, corps d'ouvrage en papier glacé","23,5 x 17,7 x 1,5",Livre,"Ouvrage illustré en n&b et en couleur. [XI], 274 p.",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.1,147,2006,NEW ATLAS OF THE MOON,Anglais,LEGAULT Thierry / BRUNIER Serge,"Richmond Hill, Firefly books","reliure à spirales métalliques peintes (dos rond) carton / papier glacé, feuillets en papier glacé, feuillet en polyester","36,6 x 29 x 2,5",Livre,Ouvrage composé de pages imprimées en couleurs et d'intercalaires en polyester imprimés en blanc. 127 p.,Édition américaine de l'ouvrage,A,,,Cf n° 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007.1,135,2007,THE INTERNATIONAL ATLAS OF LUNAR EXPLORATION,Anglais,STOOKE Philip J.,Cambridge university press,"reliure (bradel) mécanique en toile enduite, titrage en long au dos, gardes et contregardes en papier pâte mécanique, corps d'ouvrage en papier pâte mécanique, jaquette en papier glacé","28,3 x 22,7 x 3",Livre,"Nombreuses illustrations dans le texte en n&b, [XXIII], 440 p.",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008.1,115,2008,"THE FAR SIDE OF THE MOON, A PHOTOGRAPHIC GUIDE",Anglais,BYRNE Charles J.,"Londres, Springer","reliure (bradel) mécanique en papier glacé, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique, corps d'ouvrage en papier glacé","28,6 x 21,6 x 2,3",Livre,"Nombreuses illustrations dans le texte en n&b. [XI], 215 p., un CD-ROM en fin d'ouvrage dans une pochette collée sur l'intérieur du contreplat", ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009.1,101,2009,"RENAISSANCE GENIUS, GALILEO AND THIS LEGACY TO MODERN SCIENCE",Anglais,WHITEHOUSE David,"New-York / Londres, Sterling","reliure (bradel) mécanique en papier, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique coloré, corps d'ouvrage en papier glacé, jaquette en papier glacé ","24,2 x 19,5 x 2,6",Livre,256 p. avec de nombreuses illustrations en couleur,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009.2,109,2009,DER MOND  ,Allemand,BLÜHM Andreas,"Köln, Hatje Cantz ","reliure mécanique à dos collé, couverture souple en carte (finition mate), corps d'ouvrage en papier glacé","25 x 25 x 2,4",Livre,"Catalogue d'exposition du Wallraf-Richartz museum, 304 p.",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009.3,122,2009,"VOICES FROM THE MOON, APOLLO ASTRONAUTS DESCRIBE THEIR LUNAR EXPERIENCES",Anglais,CHAIKIN Andrew / KOHL Victoria,"Londres, Penguin books","reliure (bradel) mécanique en toile enduite, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique coloré, corps d'ouvrage en papier glacé, jaquette en papier glacé","23,6 x 27,5 x 2,3",Livre,"Texte et images imprimés en blanc et en couleur sur fond noir. [XIX], 201 p.",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009.4,133,2009,"FAR OUT, A SPACE-TIME CHRONICLE",Anglais,BENSON Michael,"New-York, Abrams","reliure mécanique à dos carré en papier glacé, titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique imprimé, corps d'ouvrage en papier glacé, jaquette en papier glacé finition mate ","29,8 x 30,1 x 3",Livre,Texte et images imprimés en blanc et en couleur sur fond noir. 327 p.,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011.1,108,2011,THE KAGUYA LUNAR ATLAS,Anglais,SHIARO Motomaro / WOOD Charles A. ,"New-York, Springer","reliure (bradel) mécanique en papier (2 morceaux), titrage en long au dos, tranchefiles mécaniques, gardes et contregardes en papier pâte mécanique noir, corps d'ouvrage en papier glacé, jaquette en papier glacé ","22,3 x 28,4 x 2",Livre,"[IX], 173 p. dont 54 p. de texte et 119 de planches d'atlas en n&b",,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIX.1,184,XIX e s.,THE MOON  ,Anglais,RUTHERFURD / PROCTOR,"Manchester, A. Brothers","Portfolio en percaline, titrage doré sur le plat supérieur et estampage d'un décor à froid, 3 remplis en percaline tapissé de papier pâte mécanique, contreplat tapissé de papier pâte mécanique, traces de liens. Feuillets en carte pâte mécanique sur lesquels sont contrecollés en plein des tirages photographiques albuminés","40,5 x 30,6 x 1,9",Photographie,Portfolio contenant 3 tirages albuminés de la Lune contrecollés sur carton.,Semble incomplet ? Ex-libris de Gerald F. Fitzgerald,B,"remplis fragils, salissures, traces d'humidité",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIX.2,216,XIX e s.,CARTE GENERALE DE LA Lune DRESSEE SOUS LA DIRECTION DE CAMILLE FLAMMARION,Français/Grec,FLAMMARION Camille / GAUDIBERT C. M. / FENET Léon,"Paris, éditions Emile Bertaux","carte en papier pâte mécanique, coupée en 20 morceaux, contrecollée en plein sur une toile de coton, fine, pliée, conservée dans une boîte de conservation double épaisseur en toile enduite avec une pièce de titre classique rouge",90 x 116,Cartes et plans,"Carte de la Lune dessinée par Léon Fenet,, héliogravure en demi-tons de Dujardin","Carte entoilée, pliée et conservée dans une boite",A,"dimension de la boîte 31,6 x 20 x 4,3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIX.3,185,XIX e s.,"OBSERVATOIRE DE PARIS, COURS D'ASTRONOMIE",Français,ECOLE POLYTECHNIQUE,"Paris, Ecole polytechnique","in 2°, demi basane bleue, coins parchemin verts, plat en papier marbré Annonay, titrage classique au dos avec auteur, dos fileté à l'or, gardes et contregardes en papier marbré scrotel (garde supérieure manquante), corps d'ouvrage: feuillet de papier vélin monté sur onglet de papier en papier pâte mécanique","49,2 x 35 x 2,3",Livre,"« Portefeuille des élèves ». Exemplaire relié contenant 5 reproductions photographiques (imp Berthault), 1 photo (d'après Rutherford, imp Lemercier), puis 12 planches (cartes/schémas/dessins) lithographiées. ", ,B,"Dos très abimé, coins émoussés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIX.4,214,XIX e s.,ASTRONOMICAL DIAGRAMS,Anglais,,"Londres, James Reynolds","portefeuille en percaline bordeaux estampé à froid, gardes et contregardes en papier pâte mécanique jaune, corps d'ouvrage: feuillets papier pâte mécanique avec certains collages en papier de soie coloré ","29,1 x 23,5 x 1,5",Livre,"Chemise contenant 35 feuilles libres, lithographiées ou imprimées en n&b et en couleur. Certaines planches sont perforées et se superposent.",Ouvrage complet ?, D,"très sale, beaucoup de traces d'humidité, pages collées", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIX.5,217,XIX e s.,FULL MOON,Anglais,DRAPER H.,"New-York, C. Bierstadt",tirage sur papier albuminé contrecollé sur carton,"8,8 x 17,8 x 0,1",Photographie,Vue stéréoscopique originale (tirage sur papier albuminé) de la Lune,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIX.6,223,XIX e s.,MONDKARTE,Allemand,BIBLIOGRAPHISCHES INSTITUT,Leipzig,feuillet en papier pâte mécanique collé sur un onglet de papier pâte mécanique au niveau du pli," 24,2 x 30,3",Cartes et plans,Carte de la Lune imprimée en n&b; illustration extraite d'un ouvrage (« Zum artikel Monde »), ,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
